"No.","Time","Source","Destination","Protocol","Length","Info"
"1167","28.731930","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1159432 Ack=8311 Win=83 Len=1428 TSval=2877922481 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1168","28.731931","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","418","Application Data"
"1169","28.731991","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8311 Ack=1161192 Win=7722 Len=0 TSval=3262524816 TSecr=2877922481"
"1170","28.732173","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","[TCP Window Update] 51704  >  443 [ACK] Seq=8311 Ack=1161192 Win=7960 Len=0 TSval=3262524817 TSecr=2877922481"
"1171","30.381400","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","213","Application Data"
"1172","30.399706","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1161192 Ack=8438 Win=83 Len=1428 TSval=2877924150 TSecr=3262526466 [TCP segment of a reassembled PDU]"
"1173","30.399814","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8438 Ack=1162620 Win=7938 Len=0 TSval=3262526484 TSecr=2877924150"
"1174","30.399947","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","1228","Application Data"
"1175","30.400042","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8438 Ack=1163762 Win=7942 Len=0 TSval=3262526484 TSecr=2877924150"
"1176","30.400957","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","121","Application Data"
"1177","30.435531","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","257","Application Data"
"1178","30.450461","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","86","443  >  51704 [ACK] Seq=1163762 Ack=8644 Win=83 Len=0 TSval=2877924201 TSecr=3262526486"
