"No.","Time","Source","Destination","Protocol","Length","Info"
"374","0.673339","69.192.19.101","100.65.82.205","TLSv1.3","1443","Application Data"
"375","0.673697","69.192.19.101","100.65.82.205","TLSv1.3","1284","Application Data"
"376","0.674141","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=6311 Ack=346916 Win=655232 Len=0 TSval=3821982052 TSecr=3164177368"
"377","0.679190","69.192.19.101","100.65.82.205","TLSv1.3","1443","Application Data"
"378","0.679308","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=6311 Ack=348293 Win=655232 Len=0 TSval=3821982057 TSecr=3164177374"
"379","0.679640","69.192.19.101","100.65.82.205","TLSv1.3","564","Application Data"
"380","0.680112","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=6311 Ack=348791 Win=655232 Len=0 TSval=3821982058 TSecr=3164177374"
"381","1.353486","100.65.82.205","69.192.19.101","TLSv1.3","578","Application Data"
"382","1.353648","100.65.82.205","69.192.19.101","TLSv1.3","240","Application Data"
"383","1.371476","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=6997 Win=64128 Len=0 TSval=3164178067 TSecr=3821982732"
"384","1.474066","100.65.82.205","69.192.19.101","TLSv1.3","242","Application Data"
"385","1.481161","100.65.82.205","69.192.19.101","TLSv1.3","382","Application Data"
"386","1.486174","100.65.82.205","69.192.19.101","TLSv1.3","181","Application Data"
"387","1.492302","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=7173 Win=64128 Len=0 TSval=3164178187 TSecr=3821982853"
"388","1.495578","100.65.82.205","69.192.19.101","TLSv1.3","180","Application Data"
"389","1.495896","100.65.82.205","69.192.19.101","TLSv1.3","181","Application Data"
"390","1.496018","100.65.82.205","69.192.19.101","TLSv1.3","181","Application Data"
"391","1.496091","100.65.82.205","69.192.19.101","TLSv1.3","181","Application Data"
"392","1.496155","100.65.82.205","69.192.19.101","TLSv1.3","179","Application Data"
"393","1.498888","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=7489 Win=64128 Len=0 TSval=3164178194 TSecr=3821982860"
"394","1.503715","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=7604 Win=64128 Len=0 TSval=3164178199 TSecr=3821982864"
"395","1.505531","100.65.82.205","69.192.19.101","TLSv1.3","181","Application Data"
"396","1.508874","100.65.82.205","69.192.19.101","TLSv1.3","179","Application Data"
"397","1.508982","100.65.82.205","69.192.19.101","TLSv1.3","179","Application Data"
"398","1.509041","100.65.82.205","69.192.19.101","TLSv1.3","182","Application Data"
"399","1.509081","100.65.82.205","69.192.19.101","TLSv1.3","180","Application Data"
